Time elapsed for reading surface mesh: 0.569878
Time elapsed for curvature and narrow region assessment: 11.0202
Number of unbalanced nodes: 92
Number of unbalanced nodes: 15
Number of unbalanced nodes: 0
Time elapsed for octree generation (strongly balanced): 29.6421
Time elapsed for constructing octree: 42.3991
Time elapsed for generating dual mesh: 7.20467
1177, 1995 1996 61 65 1179 
64 65 61 60 21 
5598, 8045 8046 3991 3995 5590 
3994 3995 3991 3990 2837 
5766, 4027 4028 4042 4041 2850 
4027 4041 8242 8239 5767 
5997, 8556 8557 7387 7389 5998 
7388 7389 7387 7386 5162 
6491, 9215 9225 9227 9230 6533 
9225 9226 9228 9227 6490 
Time elapsed for extracting interior dual mesh: 14.1742
badElem: 0 aveDist: 2.08007e-15 maxDist: 2.48946e-14 maxDistIdx: 10702
badElem: 44 aveDist: 0.00070479 maxDist: 0.0744161 maxDistIdx: 11717
badElem: 31 aveDist: 0.000797025 maxDist: 0.0868872 maxDistIdx: 11799
badElem: 36 aveDist: 0.000846933 maxDist: 0.108701 maxDistIdx: 11799
badElem: 38 aveDist: 0.00088397 maxDist: 0.124079 maxDistIdx: 11799
badElem: 30 aveDist: 0.000909821 maxDist: 0.132244 maxDistIdx: 11799
badElem: 19 aveDist: 0.000933088 maxDist: 0.136835 maxDistIdx: 11799
badElem: 9 aveDist: 0.000935498 maxDist: 0.137035 maxDistIdx: 11799
badElem: 11 aveDist: 0.000937313 maxDist: 0.137035 maxDistIdx: 11799
badElem: 11 aveDist: 0.000939082 maxDist: 0.137035 maxDistIdx: 11799
badElem: 13 aveDist: 0.000940612 maxDist: 0.137035 maxDistIdx: 11799
badElem: 8 aveDist: 0.000942096 maxDist: 0.137035 maxDistIdx: 11799
badElem: 10 aveDist: 0.000911029 maxDist: 0.124117 maxDistIdx: 11877
badElem: 7 aveDist: 0.000933283 maxDist: 0.124117 maxDistIdx: 11877
badElem: 9 aveDist: 0.000934629 maxDist: 0.124117 maxDistIdx: 11877
badElem: 19 aveDist: 0.000906467 maxDist: 0.0904958 maxDistIdx: 11717
badElem: 7 aveDist: 0.000928769 maxDist: 0.0906348 maxDistIdx: 11249
badElem: 6 aveDist: 0.000892996 maxDist: 0.0883018 maxDistIdx: 11717
badElem: 2 aveDist: 0.000788296 maxDist: 0.0767078 maxDistIdx: 11717
badElem: 1 aveDist: 0.000680419 maxDist: 0.0670787 maxDistIdx: 11717
badElem: 0 aveDist: 0.00057702 maxDist: 0.0597829 maxDistIdx: 11717
badElem: 3 aveDist: 0.000530342 maxDist: 0.0544793 maxDistIdx: 11717
badElem: 4 aveDist: 0.000459996 maxDist: 0.0478363 maxDistIdx: 11717
badElem: 5 aveDist: 0.000436812 maxDist: 0.0500718 maxDistIdx: 11717
badElem: 6 aveDist: 0.000355481 maxDist: 0.0406401 maxDistIdx: 11799
badElem: 1 aveDist: 0.000358367 maxDist: 0.0506283 maxDistIdx: 11799
badElem: 1 aveDist: 0.000309008 maxDist: 0.0444965 maxDistIdx: 11799
badElem: 0 aveDist: 0.000274279 maxDist: 0.0385845 maxDistIdx: 11799
badElem: 6 aveDist: 0.000235816 maxDist: 0.0357582 maxDistIdx: 11877
badElem: 7 aveDist: 0.000208322 maxDist: 0.034939 maxDistIdx: 11877
badElem: 0 aveDist: 0.000167505 maxDist: 0.0274647 maxDistIdx: 11877
badElem: 8 aveDist: 0.000167531 maxDist: 0.0336661 maxDistIdx: 11799
badElem: 2 aveDist: 0.000128713 maxDist: 0.0283459 maxDistIdx: 11799
badElem: 0 aveDist: 0.000130035 maxDist: 0.0328304 maxDistIdx: 11799
badElem: 11 aveDist: 0.000109478 maxDist: 0.0267454 maxDistIdx: 11799
badElem: 3 aveDist: 0.00012155 maxDist: 0.0301971 maxDistIdx: 11877
badElem: 6 aveDist: 9.71268e-05 maxDist: 0.0255843 maxDistIdx: 11799
badElem: 5 aveDist: 8.29439e-05 maxDist: 0.0206655 maxDistIdx: 11799
badElem: 1 aveDist: 7.04964e-05 maxDist: 0.0182355 maxDistIdx: 11801
badElem: 1 aveDist: 7.12868e-05 maxDist: 0.019559 maxDistIdx: 11877
badElem: 0 aveDist: 6.8419e-05 maxDist: 0.0198275 maxDistIdx: 11801
badElem: 11 aveDist: 4.91511e-05 maxDist: 0.0157525 maxDistIdx: 11877
badElem: 4 aveDist: 6.47376e-05 maxDist: 0.0178915 maxDistIdx: 11877
badElem: 7 aveDist: 5.48825e-05 maxDist: 0.0156414 maxDistIdx: 11877
badElem: 0 aveDist: 4.45118e-05 maxDist: 0.0165205 maxDistIdx: 11801
badElem: 0 aveDist: 4.45162e-05 maxDist: 0.0160664 maxDistIdx: 11801
badElem: 0 aveDist: 3.17863e-05 maxDist: 0.0125587 maxDistIdx: 11801
badElem: 14 aveDist: 2.87206e-05 maxDist: 0.0114417 maxDistIdx: 11801
badElem: 0 aveDist: 4.35979e-05 maxDist: 0.0168713 maxDistIdx: 11801
badElem: 1 aveDist: 2.67631e-05 maxDist: 0.0107481 maxDistIdx: 11801
badElem: 5 aveDist: 2.37006e-05 maxDist: 0.0135484 maxDistIdx: 11801
badElem: 0 aveDist: 1.88098e-05 maxDist: 0.00964535 maxDistIdx: 11801
badElem: 0 aveDist: 2.03849e-05 maxDist: 0.0115127 maxDistIdx: 11801
badElem: 2 aveDist: 1.30587e-05 maxDist: 0.00505279 maxDistIdx: 11812
badElem: 0 aveDist: 2.35527e-05 maxDist: 0.0104476 maxDistIdx: 11799
badElem: 0 aveDist: 1.50241e-05 maxDist: 0.00929449 maxDistIdx: 11801
badElem: 0 aveDist: 1.28256e-05 maxDist: 0.0087681 maxDistIdx: 11801
badElem: 1 aveDist: 1.65517e-05 maxDist: 0.00925628 maxDistIdx: 11801
badElem: 7 aveDist: 1.54011e-05 maxDist: 0.0110174 maxDistIdx: 11801
badElem: 0 aveDist: 1.2463e-05 maxDist: 0.00628984 maxDistIdx: 11801
badElem: 0 aveDist: 9.04839e-06 maxDist: 0.00511645 maxDistIdx: 11801
badElem: 0 aveDist: 1.5861e-05 maxDist: 0.00998049 maxDistIdx: 11801
badElem: 0 aveDist: 1.41348e-05 maxDist: 0.00823088 maxDistIdx: 11801
badElem: 4 aveDist: 1.27376e-05 maxDist: 0.00851708 maxDistIdx: 11801
badElem: 2 aveDist: 5.96585e-06 maxDist: 0.00301949 maxDistIdx: 11812
badElem: 0 aveDist: 4.76864e-06 maxDist: 0.00342777 maxDistIdx: 11801
badElem: 0 aveDist: 6.80771e-06 maxDist: 0.00525643 maxDistIdx: 11801
badElem: 0 aveDist: 9.72607e-06 maxDist: 0.00634503 maxDistIdx: 11801
ProjectToIsoSurface: reached MAX_PROJ_ITER (200000) without converging; stopping with best mesh found (badElem=0, smallDist=2.48946e-14).
Time elapsed for projecting to input surface: 238.002
Mesh generation finished      313.80 real       281.42 user        21.10 sys
         18113904640  maximum resident set size
                   0  average shared memory size
                   0  average unshared data size
                   0  average unshared stack size
            14177043  page reclaims
                   1  page faults
                   0  swaps
                   0  block input operations
                   0  block output operations
                   0  messages sent
                   0  messages received
                   0  signals received
                  62  voluntary context switches
              351779  involuntary context switches
       3681503033168  instructions retired
        961559678067  cycles elapsed
         97212740888  peak memory footprint
EXIT: 0
